FOLD,N_LABELS,N_TRAIN_PAIRS,N_EFFECTIVE_SOURCE_DRAWS,N_CONNECTED_COMPONENTS,LARGEST_COMPONENT_LABEL_FRACTION,LARGEST_COMPONENT_PAIR_FRACTION,LSQR_ISTOP,LSQR_ITERS,LSQR_ACOND,LSQR_R1NORM,LSQR_ARNORM,N_HOLDOUT_PAIRS,N_HOLDOUT_SAME_COMPONENT,N_HOLDOUT_CROSS_COMPONENT,BEFORE_RAW_WIDTH_KMS,AFTER_RAW_WIDTH_KMS,BEFORE_WIDTH_Z,AFTER_WIDTH_Z,BEFORE_TAIL_GT_3,AFTER_TAIL_GT_3,BEFORE_TAIL_GT_5,AFTER_TAIL_GT_5,BEFORE_MEAN_GAUSSIAN_PAIR_LOSS,AFTER_MEAN_GAUSSIAN_PAIR_LOSS,MACRO_WIDTH_BEFORE_Z,MACRO_WIDTH_AFTER_Z,MACRO_GAUSSIAN_PAIR_LOSS_BEFORE,MACRO_GAUSSIAN_PAIR_LOSS_AFTER,PERMUTATION,CONTROL
2,526,1317437,647944.0,1,1.0,1.0,2,136,501.7006349358076,831.5100488428948,0.0034960322953799822,346600,345623,977,3.643586097742868,3.4836002129739536,0.938086731772759,0.9029027883519332,0.042989037187918626,0.03609134808736687,0.017860501181923658,0.016439878133110354,4.044553799448866,3.9511365652656587,0.9218579627369229,0.9135542101926788,3.8354431412277123,3.8059555195339723,4,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,525,1315778,647446.0,1,1.0,1.0,2,137,503.89516718707955,831.1696873663458,0.0033589565255340913,348218,347107,1111,3.6596840562454354,3.4929220128997915,0.9406285728127486,0.9039748694313128,0.043375673783588344,0.036219379038740215,0.018198999155879886,0.01682190218001942,4.03928194527418,3.943900627424578,0.9246165739245406,0.914873701111674,3.850233511102814,3.819386196622688,4,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,526,1317035,647877.0,1,1.0,1.0,2,122,417.11420602220755,832.4117760796976,0.0036833016718520227,347113,345964,1149,3.633157964562983,3.459415553775318,0.9355150563723549,0.8961338597429553,0.04289174596200761,0.03618295545201235,0.018212877640448138,0.016790764356985118,4.040461875294468,3.942079931993499,0.9222814926941698,0.9102930405351329,3.8970883910180447,3.8682652208847017,4,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,528,1319952,646984.0,1,1.0,1.0,2,141,537.443182714655,840.8968677857637,0.0037078904930967238,348461,347634,827,3.6620735554382935,3.537944598020451,0.9287754037903783,0.897742717158774,0.041793955712041975,0.03888860123002928,0.017544313847322184,0.01706104696318542,4.053903019583692,4.008383027434992,0.9345520533055605,0.9207520395724291,3.9652680514589975,3.944804864701515,5,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,528,1321893,647359.0,1,1.0,1.0,2,141,534.0530808438397,840.5223293286754,0.003754028828991637,346290,345409,881,3.6594605566134524,3.5475512121149393,0.9273938646342887,0.8990029975944274,0.0417707703041901,0.0386469373988518,0.017744181535512972,0.01727517233193113,4.048513036014076,4.004296476116315,0.928731724795922,0.916301784488801,3.925184924587084,3.905623770125967,5,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,530,1322037,648166.0,1,1.0,1.0,2,144,554.9574626233552,841.4535664599905,0.0037128261530608993,346600,345792,808,3.6440499514260085,3.5298738202229583,0.9258079288316745,0.8967540521027386,0.041562557838238014,0.038676429761243754,0.017160605219322597,0.01680200814362391,4.00063245477184,3.9556158246955007,0.9221969681630706,0.9113960508327059,3.827806472870217,3.809831835458647,5,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,529,1320400,647663.0,1,1.0,1.0,2,142,545.026371577322,840.682540951543,0.003358074001888407,348218,347450,768,3.6595752240329142,3.546555096622523,0.9287139193607955,0.9010696976535764,0.04179306375017988,0.03891207367966614,0.017527701827601095,0.017110375593610592,3.9922967123873896,3.94765696113004,0.9245582843793648,0.9138942612202031,3.839346914579632,3.819519230501926,5,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,530,1321626,647933.0,1,1.0,1.0,2,139,530.4193530287564,841.8364314035076,0.003518582526770995,347113,346290,823,3.6345316056352233,3.5245879790213364,0.9237816070397501,0.8960036054284394,0.04150567443472234,0.03853128880418147,0.01759796702186029,0.017216783620664762,3.9973493946343517,3.9543433780654365,0.9214456827391567,0.9101103810801386,3.889880226315109,3.8753327226817693,5,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,520,1319821,644387.0,1,1.0,1.0,2,128,446.72301087957493,818.790191352794,0.003353604015867704,348461,347391,1070,3.66020321760847,3.41583895905649,0.9529226204582597,0.8957878245894096,0.044330451853962824,0.03695259808112473,0.018716662204835473,0.01717085359148625,4.134888371710785,4.023695484964639,0.9417253934875106,0.9201402754340687,3.9846563828187134,3.9465511428184943,6,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,520,1321989,644897.0,1,1.0,1.0,2,131,463.7485363449109,818.7471434979467,0.0036391265811586003,346290,345183,1107,3.6591804680506064,3.4279199101617888,0.9527117168776973,0.8962899125560992,0.04460242827717471,0.0371513081466932,0.018946471871442105,0.017344423103107628,4.131213618290265,4.021233038249758,0.9375636645151849,0.9170922972059191,3.9482172160682936,3.9109727454741443,6,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,519,1321365,645355.0,1,1.0,1.0,2,133,470.9280289324447,818.8681517749761,0.002833493254912231,346600,345489,1111,3.644431956043638,3.4314359001892547,0.9520266895163384,0.8968386757837941,0.044166384457971164,0.03712419208715762,0.018475262598809224,0.016920943937433607,4.090893595051401,3.98388080124005,0.9305929331615489,0.9112755129882637,3.858582131189056,3.8218886386143747,6,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,521,1320337,645111.0,1,1.0,1.0,2,131,464.586105524771,819.5241297385112,0.003281443670952377,348218,347262,956,3.658232257754417,3.432051512514275,0.9533732500348946,0.8971516577651121,0.044652164648017925,0.037049835570837006,0.01875241172371293,0.017249223928906706,4.077805446055501,3.967382732734563,0.9316851834082934,0.9110394551104374,3.8637552600023546,3.826429063130901,6,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,520,1320871,645022.0,1,1.0,1.0,2,130,454.0797418536084,819.5712063098581,0.003136371532259981,347113,346157,956,3.6335596503721277,3.4161045773667094,0.948275881301213,0.8928731016145723,0.04416493094174031,0.03689655272029744,0.01878338441805308,0.0172291763563932,4.080065134401899,3.971524800500527,0.9287473020117142,0.9081865620264146,3.914082820378008,3.8799483346809023,6,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,519,1306237,636678.0,1,1.0,1.0,2,112,354.4465090002563,828.3343391615923,0.002990717719664609,348461,347314,1147,3.6615589369701143,3.477635616105327,0.9423935619420911,0.9008674432378789,0.04311372418042463,0.04004157621057602,0.018150722401054954,0.017615183954577125,4.099117899843712,4.0382355445607745,0.9380626826273399,0.9219415755083927,3.9674192852666663,3.9427253822141743,7,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,518,1308196,637175.0,1,1.0,1.0,2,130,461.32891698357327,828.7505801876727,0.003130615234381028,346290,345055,1235,3.6595087736485077,3.4883712787082946,0.940713327542829,0.8983902489409321,0.043433655504194986,0.04008056686615177,0.01842025184390894,0.017901493964730262,4.096770329059145,4.037689153531255,0.9333452814082026,0.9170225168639954,3.9431415010698907,3.921010355173495,7,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,520,1308304,637898.0,1,1.0,1.0,2,139,508.68391519470674,829.2802936489222,0.0035620763322100598,346600,345463,1137,3.6427748472345147,3.4792145231949987,0.9394195561367291,0.8975117300334154,0.04296263275661938,0.039856656139731314,0.017842721217612306,0.017359311995785366,4.044185129798681,3.9870160446176532,0.9251044103198066,0.9096879155064386,3.833769043797455,3.812434080653469,7,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,518,1306315,637283.0,1,1.0,1.0,2,123,409.1464797434841,828.6911145654313,0.0029160570205352394,348218,346964,1254,3.65850325681263,3.484261994997895,0.9420191414410002,0.8986026963542881,0.04340507948951476,0.04009637887504179,0.018218028383348128,0.017751121153779643,4.040973871130538,3.981477885887891,0.9272290138054397,0.9088445242336197,3.8537779495047864,3.8300872380601807,7,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,519,1307579,637598.0,1,1.0,1.0,2,129,449.20801551800594,829.9061776165207,0.0033660405325846698,347113,345875,1238,3.6345499555070875,3.466000719152756,0.9363865751574689,0.8956013386314852,0.0429230213227322,0.03979761474521142,0.018249367546078785,0.01777809902421395,4.04024167717379,3.9829411428616974,0.9247128441425113,0.9086822398076958,3.898679084987521,3.879114072445786,7,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,527,1305111,644629.0,1,1.0,1.0,2,132,469.72837595073935,839.4884909148248,0.0036219717534364034,348461,347421,1040,3.6602543634207763,3.515601130809062,0.9336189142502989,0.8999643664551193,0.0422801154794903,0.03770929218441027,0.017851540350180328,0.01679230674023735,4.0728010288560075,3.997803073378617,0.9345103378649866,0.922618386028712,3.9669269727563385,3.938734577892928,8,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,527,1307015,645206.0,1,1.0,1.0,2,133,482.37021048793684,839.1213064894013,0.0036167247592516255,346290,345327,963,3.6601633173869885,3.5224562132704733,0.9338359170360012,0.902638983670947,0.04252780697715498,0.037929267042542285,0.018009017539896966,0.016972318990406195,4.056420818119485,3.9831060837247576,0.9320147363531509,0.9193537307978303,3.9226942828499927,3.8950006026371216,8,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,527,1306641,645694.0,1,1.0,1.0,2,132,470.14159410605436,839.2890788777723,0.0033529749965764194,346600,345648,952,3.6443584530091604,3.5142541544215717,0.9323615320198113,0.9002442708888634,0.04235233532379762,0.03753529602370041,0.017480211081794195,0.016398185437207797,4.024546667034422,3.952973179341277,0.9242133388596606,0.9130922437679155,3.8386808497680334,3.814290254512963,8,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,527,1305331,645349.0,1,1.0,1.0,2,130,464.03936880825944,839.138866960713,0.0034560709023155997,348218,347257,961,3.658972519066227,3.520799588900627,0.9345004012912282,0.9019434906174433,0.042493023898726306,0.03762055192551914,0.01781677547176875,0.016912546039388694,4.0132693731471925,3.9408153792066813,0.9252546163677832,0.9129246684811624,3.841612802390039,3.8155382719451474,8,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,528,1306325,645514.0,1,1.0,1.0,2,133,481.71071259938884,839.8269443388692,0.0034233674877985074,347113,346214,899,3.633352585599355,3.4910146921789735,0.9291024792909086,0.8946690560278259,0.04215889594297169,0.03741327618178352,0.01788778039016331,0.01674397915739976,4.013769685248979,3.9411722005845147,0.9224187403625236,0.9071603013189562,3.8881241783576166,3.8643060132905265,8,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,530,1325194,647120.0,1,1.0,1.0,2,152,597.095072260848,843.1085638402541,0.0035039990851501814,348461,347571,890,3.6606699010711647,3.5109346211470682,0.9335816658481362,0.9037966971863873,0.04224172902802593,0.03750025174712505,0.017786294023379397,0.01701810565323344,4.067980014945661,3.9982145389109114,0.9368928288050228,0.9253327122899017,3.963912799368948,3.937907838383619,9,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,531,1327444,647727.0,1,1.0,1.0,2,151,601.0003928080314,843.2818276112685,0.0038049955781145617,346290,345421,869,3.66010507205994,3.5226123398660834,0.9327334510213674,0.9038521043077473,0.04237437793301507,0.03751074775418981,0.01795490141016325,0.017089291039050897,4.063774682099166,3.9953025426125452,0.9311692254163103,0.9182657606248049,3.9349362313446057,3.9101331598687477,9,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,531,1327095,648195.0,1,1.0,1.0,2,140,530.5465615941791,843.921437093836,0.003560145207278964,346600,345715,885,3.643147884351966,3.5108622517616093,0.9307207071473237,0.9009399745599328,0.0421503261356898,0.037299509711756794,0.017401616938807977,0.016597486368829815,4.017003760924786,3.9493382491335742,0.9240086352905377,0.9141306691367741,3.8352848782184474,3.8108865306229878,9,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,531,1325571,647820.0,1,1.0,1.0,2,146,556.6205564578435,843.3943727758865,0.003424825213228058,348218,347391,827,3.6593765112377046,3.5240260457755785,0.9340055438321031,0.9036744364315008,0.04236148892746214,0.03730954457657222,0.017755209547743032,0.016977987339913816,4.005216324423151,3.936091419456015,0.9261762582939467,0.9122355836000762,3.834115128420487,3.8086549456841663,9,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,531,1326663,648072.0,1,1.0,1.0,2,151,593.0211285723975,844.6075861636128,0.004074778243192433,347113,346231,882,3.633936757842407,3.507989561744374,0.9285487770952281,0.8996240818565722,0.04194887228468855,0.03705907327766722,0.017826248949400835,0.017040646273730545,4.009460438235038,3.9416604843525085,0.923313274291412,0.9100688646953371,3.8904276988202544,3.867319031189227,9,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,526,1315866,645266.0,1,1.0,1.0,2,132,474.7276746312457,844.8254192587174,0.003283313231219466,348461,347479,982,3.6613622898592766,3.5344628179666664,0.9302701448157584,0.9011429192143818,0.04193634723249463,0.0376368068286141,0.01759818578964484,0.01666863321236679,4.05891376173378,3.9945629027593292,0.9353459101974623,0.9213582346956385,3.966077926193607,3.9381696368103967,10,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,525,1317790,645728.0,1,1.0,1.0,2,132,472.8925833817846,845.0488503403184,0.002802017693038051,346290,345206,1084,3.66090580068942,3.536738761796058,0.9294413091359999,0.8993754455870673,0.042035769946061195,0.0375341100676118,0.017815449325909748,0.017001442616872243,4.058087274165018,3.9952793395340382,0.9313475560216631,0.9183198787665878,3.9428656967717326,3.9175572163318706,10,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,525,1317346,646262.0,1,1.0,1.0,2,132,472.39250403112993,845.6000144719042,0.0035758105719355692,346600,345571,1029,3.644549195007663,3.5265512532044214,0.9281619130476608,0.9003362468963233,0.04179170127122936,0.037300583671662266,0.017229455017926852,0.016332389002549404,4.0098883514312815,3.9471867993551175,0.9239028277023643,0.9111711391754277,3.8371591958445936,3.812475053176712,10,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,525,1315848,645930.0,1,1.0,1.0,2,131,473.98784287725505,845.0845703918621,0.0036875370342963664,348218,347170,1048,3.6587215881686848,3.535752541312311,0.9302345615920925,0.8989654051476692,0.041924705475703546,0.037258403663911054,0.017599446956822307,0.016804447388887287,3.9953807915214483,3.930382726747288,0.9260751535536613,0.9132027406820095,3.8418394976196133,3.817369539209516,10,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,525,1316637,646025.0,1,1.0,1.0,2,135,492.0454280188899,845.9498140361138,0.0037438404030593468,347113,346124,989,3.63368101150771,3.51298531641374,0.9250352829153509,0.8962915934990248,0.041609365429730386,0.03710519929273902,0.01767574626434457,0.01688123331522807,4.0017853171372515,3.9379955099451878,0.9225908095434895,0.9097296307720759,3.891353596642181,3.8683539055796685,10,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,529,1310446,640310.0,1,1.0,1.0,2,121,412.0125131371044,829.456806232706,0.0033532894991152706,348461,347491,970,3.660975264729071,3.5461121801975324,0.9271452148220329,0.9009220161012252,0.04164424402358622,0.038648482982293064,0.017479589399437685,0.01719756770678953,4.050894389674502,4.007849398342311,0.9337132933658276,0.9230762556736632,3.9653411910220675,3.947396892329459,11,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,526,1311868,640588.0,1,1.0,1.0,2,120,403.68865761151807,829.239604709304,0.0034257216433011563,346290,345136,1154,3.658298522529129,3.5583400499517657,0.9262958600900427,0.9014346754147327,0.041708196189328264,0.03872386537480877,0.017682884428167445,0.017303323907097493,4.0463320596693375,4.006590335154158,0.9277329289304878,0.9139287333563358,3.917447052242745,3.8997614062338286,11,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,528,1311823,641167.0,1,1.0,1.0,2,125,432.6284362756692,830.1731277294289,0.002811941894803809,346600,345609,991,3.643355218186068,3.540808101356914,0.9240140571741151,0.8969841575976298,0.0414080651834877,0.03833233509544022,0.017048167148424956,0.016726994956728556,3.9946859155212002,3.9527258795371987,0.9208264367988467,0.9116638785216015,3.8271031945228096,3.8101369516227486,11,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,528,1310454,640942.0,1,1.0,1.0,2,126,442.7102081570506,830.0865997757893,0.003638355025057368,348218,347195,1023,3.658137611077252,3.55229491097532,0.9265681979670737,0.8980655775335118,0.0415386166275436,0.038479816817638506,0.017454168406803094,0.017157505148403633,3.9863056584767396,3.943604223199641,0.922660599897798,0.9129714268057073,3.8350028456139693,3.8165014002971955,11,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,527,1311138,641083.0,1,1.0,1.0,2,126,440.3421319140063,830.9877111117501,0.003034683117746529,347113,345936,1177,3.632950474717081,3.525420214299679,0.9216231721457586,0.8948050811314788,0.04132845381804727,0.03817469127237408,0.01745698626335507,0.017266199528236437,3.9911556643730455,3.949480173847365,0.9198813571127288,0.9089368550098945,3.8843016392047574,3.869803186460832,11,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,520,1312749,646865.0,1,1.0,1.0,2,122,410.7493186973519,820.9072878392409,0.003280075268004932,348461,347343,1118,3.6612955752440515,3.4362542685482955,0.9507555276187902,0.898349478563341,0.04406307310065267,0.03819567401675002,0.018618483746613578,0.017392030356160913,4.128517122890906,4.034836178097815,0.9390886819884786,0.9206763335130175,3.980694000595667,3.9475838713917164,12,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,522,1315048,647536.0,1,1.0,1.0,2,128,437.94715383245165,821.1418955481035,0.002433429172865134,346290,345391,899,3.660254555754483,3.4363460990734422,0.9496517263497704,0.8960702893440634,0.044317889001161,0.038521559623730786,0.01883372757251926,0.01752796106441685,4.126436540328279,4.033180863136801,0.9343637179972747,0.9166128568292341,3.95413571159,3.9242890431110204,12,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,522,1314605,648086.0,1,1.0,1.0,2,119,394.8734287586554,820.8935799919439,0.0034181700065316423,346600,345696,904,3.6441119709771588,3.446007531034833,0.9492367991857328,0.8989557992347437,0.04389984263630473,0.03814912524298806,0.018302207720077755,0.017133550865500325,4.08222723275136,3.990589061107476,0.9262739685628798,0.9085213545414347,3.8556387641566165,3.8244993974233847,12,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,522,1313276,647623.0,1,1.0,1.0,2,118,388.7912327082159,821.5353366406534,0.00337562382395562,348218,347294,924,3.659487208095487,3.433604425894763,0.9512364198305032,0.8962028588165194,0.04429676297315819,0.03840550081487155,0.01860095481062155,0.017434795878995893,4.068477955550284,3.976543628847891,0.9294804803498103,0.9129185965133884,3.8607966716870394,3.830350804004272,12,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,520,1313676,647628.0,1,1.0,1.0,2,120,403.19217804673343,821.783085957207,0.003393880594711447,347113,346027,1086,3.633630335274904,3.4206102487137815,0.9462942179532359,0.8935148419116956,0.04394743762769957,0.03820511116184575,0.018617044334690646,0.017383036583850393,4.070430751787107,3.9796694910166392,0.9268566744273606,0.9091694861130545,3.910629635804623,3.880864719495096,12,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,522,1313371,646667.0,1,1.0,1.0,2,129,443.771940107895,829.5247535799703,0.0033225364825279174,348461,347415,1046,3.661685436366997,3.4696449705210064,0.9415254519465949,0.8984882162601762,0.04301483816185254,0.03745376566930041,0.01812241843328584,0.017175424204481673,4.095555389718938,4.011322059177733,0.9391563774227071,0.9225839830954118,3.9742600839765245,3.941022282395783,13,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,523,1315461,647177.0,1,1.0,1.0,2,146,558.2333957510198,829.4936828885984,0.00307018502244008,346290,345330,960,3.6609669968874208,3.4812762977291896,0.9408697718370123,0.900038380361198,0.04333246459907914,0.03746561260243825,0.01839689572293169,0.01741522601569513,4.094860295698117,4.010150099441992,0.9346863181848967,0.9181530450232219,3.947230640783045,3.9153896643765655,13,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,523,1315029,647671.0,1,1.0,1.0,2,144,551.8348592297544,829.8072157553825,0.0036791071755295185,346600,345636,964,3.643661730793813,3.473886245079555,0.9397084421515833,0.8983879308479623,0.04294980846902522,0.03716916061984284,0.01783668367878346,0.016879028804869863,4.044071594919205,3.9617254930479,0.9273532469923339,0.9126279731193904,3.840205976074177,3.811811688686466,13,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,522,1313464,647251.0,1,1.0,1.0,2,140,531.1743070317194,829.7505745701499,0.0037478074197326108,348218,347236,982,3.6591222243065866,3.4786989965339097,0.9413450781672272,0.8972904521687962,0.043250123835086224,0.03735499775368913,0.018146159960372773,0.017256275270997247,4.03536661249556,3.954699858353317,0.9280342462123601,0.9101717691257898,3.849945283708862,3.8232462263036044,13,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,525,1315082,647585.0,1,1.0,1.0,2,143,544.3117720098477,830.3312664838056,0.003743324653991311,347113,346238,875,3.6345149652612565,3.4651856631446054,0.9365816597611654,0.8942534645161104,0.0428837966947591,0.03700344849496589,0.018241787441008787,0.017378219606166857,4.039006714221232,3.9595273080111415,0.9253033691970153,0.9073770886457183,3.8973701316502756,3.8709741186563313,13,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,529,1313151,644409.0,1,1.0,1.0,2,136,496.02656206659475,826.7247092747195,0.0035042012167543287,348461,347551,910,3.6610102831285847,3.5031113493676456,0.9361494692085862,0.9008386382634457,0.04253476468201789,0.038115269413697556,0.017948444976420726,0.016846448434905955,4.08016255784062,4.006238469159785,0.935186846618425,0.9213535614083025,3.968576564557097,3.9415700461829677,14,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,529,1315157,644926.0,1,1.0,1.0,2,154,614.9493727107393,826.5699963249831,0.0038876212199903263,346290,345412,878,3.6605620260122502,3.5159677834415013,0.9359467073843277,0.9022698444194543,0.042717103053744515,0.03817180642247519,0.018088543536414484,0.017104211781872082,4.0754428185011715,4.000236888356261,0.931522166118072,0.9184688170362915,3.9236680270602,3.8954100535354343,14,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1314930,645502.0,1,1.0,1.0,2,157,629.1791810721643,827.5936720280572,0.0037080174948696,346600,345694,906,3.6441322556648226,3.5069370364034964,0.9347213013889983,0.9011433535573795,0.042479765341602686,0.038007602098966135,0.017538632432150977,0.016610065549300827,4.025758626548399,3.9555839612450816,0.9229145908963,0.9099204149969062,3.827977516767272,3.802424435020517,14,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,528,1313042,645068.0,1,1.0,1.0,2,135,489.1622803368878,826.9482471860609,0.0031618951799810098,348218,347257,961,3.6596104076251192,3.4998949488285556,0.9363718250803181,0.9002188002046956,0.04264276890026695,0.0379286810633047,0.017871489991562444,0.017004696809567555,4.01900722134519,3.9444674410213305,0.9266302105981638,0.9139242986529675,3.846835768260473,3.822161100445122,14,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,531,1314744,645272.0,1,1.0,1.0,2,160,646.3871082938452,827.999843679862,0.0031321550780924554,347113,346312,801,3.6339561127829825,3.473497306613603,0.9316432209059193,0.8943251953144218,0.042351983182794706,0.037884913026403934,0.0179664579916376,0.017033773013929637,4.023024731360175,3.9517195729470003,0.9233772490658122,0.9077493500592246,3.8944889970260217,3.8718243238159142,14,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,529,1328821,647428.0,1,1.0,1.0,2,161,666.0605414970172,829.5521561084536,0.0034511060074864965,348461,347575,886,3.6616683318783503,3.4546263754502164,0.9473354087335447,0.8986408996201839,0.04367402718837661,0.03935265769977703,0.018410415018341366,0.017866647486154068,4.1152470315257785,4.04468628439226,0.9407801980597285,0.9196692769588815,3.9793876738797516,3.9504943388313016,15,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,527,1330589,647924.0,1,1.0,1.0,2,153,614.6411042935194,829.9951265366,0.003439762673562721,346290,345282,1008,3.6605848198393978,3.4629438406422692,0.9460204421050433,0.8988485135299098,0.04385111300328427,0.03922301191489855,0.01864852497378954,0.017950544772099328,4.110490671907437,4.041387393323039,0.9365985293874042,0.9183216346849506,3.9459833317784607,3.9188837001559285,15,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,528,1330315,648527.0,1,1.0,1.0,2,141,523.9992576632951,830.4358418013873,0.003624282118257137,346600,345726,874,3.6431412730080845,3.4536259089239167,0.9451315271260737,0.8965566969309193,0.04343613150298213,0.03900776915823513,0.01806922244783441,0.017369246166039003,4.065755230280581,3.994614328713322,0.9295805277329375,0.9130280901693858,3.8518016059643543,3.8251962680878164,15,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,527,1328717,648107.0,1,1.0,1.0,2,137,505.3465774754498,829.7180957903755,0.0033599163699045403,348218,347224,994,3.658987255526567,3.4681718453547905,0.9479226559434588,0.8990478254885483,0.04397449485058637,0.03926571895951893,0.01849814528949612,0.017904868327074164,4.058465302005321,3.9905977446468746,0.931367517402702,0.9123700684966963,3.861638440618162,3.8373389275198004,15,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,528,1329790,648305.0,1,1.0,1.0,2,136,498.7502432175111,831.0937610420754,0.003586845502024654,347113,346295,818,3.6335365214255555,3.4399235192859026,0.9421004337530254,0.8932622170742355,0.04344561717610708,0.0389638891696386,0.018446700067861217,0.017926912025873893,4.055773167408018,3.987335424733718,0.9279057784146757,0.9060474991165783,3.90591802249528,3.8817401536469354,15,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,529,1307377,634186.0,1,1.0,1.0,2,126,442.93240495746863,814.2732905953819,0.0034012206007760603,348461,347627,834,3.6607250281783035,3.422902492010003,0.955612445414573,0.8998877789551507,0.04459952765464133,0.0389440405952357,0.01884778800265802,0.017780552143533156,4.144064272862026,4.051497685700668,0.9425968414474034,0.9226945310382456,3.9888352177374,3.9560781055495258,16,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,528,1309420,634567.0,1,1.0,1.0,2,126,439.4968503534686,813.9203628603813,0.003643319222495465,346290,345348,942,3.6601439985817548,3.4265093035580305,0.9550931216325171,0.8992178826916246,0.04480987293975931,0.03904467377833374,0.019076409882205776,0.017970279254549033,4.142974273272218,4.050449856362479,0.9386847350882164,0.9177321529769406,3.961174276238952,3.928537788147811,16,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1309009,635142.0,1,1.0,1.0,2,129,453.61155952824294,814.2058025061799,0.0033299965112834843,346600,345676,924,3.6437838034574597,3.417352650193836,0.9535016280311762,0.8976633962473444,0.04430738610722179,0.038463763755655585,0.01851155417211493,0.017513509760585057,4.094152569325956,4.0065556637339546,0.9307270393386214,0.9097001573794091,3.8533429383873448,3.822089595479852,16,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
